item,task,worker,tstart,tproc
106,10,5,27787.800000,36.600000
107,27,0,27790.200000,60.000000
105,33,6,27793.200000,25.200000
102,48,2,27799.800000,72.000000
103,46,1,27805.200000,97.800000
108,26,3,27817.200000,31.200000
105,34,6,27818.400000,18.000000
106,19,5,27824.400000,18.600000
109,2,4,27826.800000,16.800000
105,35,6,27836.400000,18.000000
106,20,5,27843.000000,8.400000
109,3,4,27843.600000,42.600000
108,9,3,27848.400000,21.600000
104,38,0,27850.200000,22.800000
106,15,5,27851.400000,6.000000
105,36,6,27854.400000,21.000000
110,16,5,27857.400000,18.000000
106,21,3,27870.000000,18.000000
102,49,2,27871.800000,6.000000
104,39,0,27873.000000,7.200000
105,37,5,27875.400000,57.600000
107,28,6,27875.400000,43.800000
102,50,2,27877.800000,3.600000
108,14,0,27880.200000,14.400000
102,51,2,27881.400000,3.600000
102,52,2,27885.000000,37.800000
109,11,4,27886.200000,31.200000
106,22,3,27888.000000,18.000000
108,17,0,27894.600000,12.000000
103,47,1,27903.000000,80.400000
106,27,3,27906.000000,60.000000
108,18,0,27906.600000,21.000000
109,12,4,27917.400000,30.600000
107,11,6,27919.200000,31.200000
102,53,2,27922.800000,10.800000
108,4,0,27927.600000,91.200000
104,40,5,27933.000000,25.800000
102,54,2,27933.600000,51.000000
109,9,4,27948.000000,21.600000
107,12,6,27950.400000,30.600000
104,41,5,27958.800000,9.600000
105,38,3,27966.000000,22.800000
104,42,5,27968.400000,21.000000
106,23,4,27969.600000,18.000000
107,9,6,27981.000000,21.600000
103,48,1,27983.400000,72.000000
102,55,2,27984.600000,66.000000
109,24,4,27987.600000,14.400000
105,39,3,27988.800000,7.200000
104,43,5,27989.400000,10.800000
105,40,3,27996.000000,25.800000
104,44,5,28000.200000,82.800000
106,28,4,28002.000000,43.800000
107,10,6,28002.600000,36.600000
108,5,0,28018.800000,87.600000
105,41,3,28021.800000,9.600000
105,42,3,28031.400000,21.000000
107,13,6,28039.200000,94.800000
106,29,4,28045.800000,14.400000
109,13,2,28050.600000,94.800000
105,43,3,28052.400000,10.800000
103,49,1,28055.400000,6.000000
110,11,4,28060.200000,31.200000
103,50,1,28061.400000,3.600000
105,44,3,28063.200000,82.800000
103,51,1,28065.000000,3.600000
103,52,1,28068.600000,37.800000
104,45,5,28083.000000,100.800000
110,12,4,28091.400000,30.600000
103,53,1,28106.400000,10.800000
108,6,0,28106.400000,55.200000
103,54,1,28117.200000,51.000000
110,7,4,28122.000000,16.800000
106,30,6,28134.000000,25.200000
107,19,4,28138.800000,18.600000
109,4,2,28145.400000,91.200000
110,8,3,28146.000000,35.400000
105,45,4,28157.400000,100.800000
106,31,6,28159.200000,15.000000
107,29,0,28161.600000,14.400000
103,55,1,28168.200000,66.000000
106,32,6,28174.200000,30.000000
107,14,0,28176.000000,14.400000
108,10,3,28181.400000,36.600000
110,9,5,28183.800000,21.600000
107,20,0,28190.400000,8.400000
107,15,0,28198.800000,6.000000
104,46,6,28204.200000,97.800000
111,16,0,28204.800000,18.000000
106,33,5,28205.400000,25.200000
108,15,3,28218.000000,6.000000
110,2,0,28222.800000,16.800000
111,1,3,28224.000000,15.600000
106,34,5,28230.600000,18.000000
107,21,1,28234.200000,18.000000
108,27,2,28236.600000,60.000000
109,5,3,28239.600000,87.600000
110,24,0,28239.600000,14.400000
111,7,5,28248.600000,16.800000
107,22,1,28252.200000,18.000000
106,35,0,28254.000000,18.000000
110,3,4,28258.200000,42.600000
111,8,5,28265.400000,35.400000
107,23,1,28270.200000,18.000000
106,36,0,28272.000000,21.000000
112,11,1,28288.200000,31.200000
106,37,0,28293.000000,57.600000
105,46,2,28296.600000,97.800000
108,19,4,28300.800000,18.600000
110,25,5,28300.800000,29.400000
107,30,6,28302.000000,25.200000
104,47,4,28319.400000,80.400000
108,20,1,28319.400000,8.400000
107,31,3,28327.200000,15.000000
109,6,6,28327.200000,55.200000
108,21,1,28327.800000,18.000000
110,17,5,28330.200000,12.000000
107,32,3,28342.200000,30.000000
110,18,5,28342.200000,21.000000
108,22,1,28345.800000,18.000000
111,11,0,28350.600000,31.200000
112,12,5,28363.200000,30.600000
108,23,1,28363.800000,18.000000
106,38,3,28372.200000,22.800000
107,33,1,28381.800000,25.200000
111,12,0,28381.800000,30.600000
109,10,6,28382.400000,36.600000
110,26,5,28393.800000,31.200000
108,28,2,28394.400000,43.800000
106,39,3,28395.000000,7.200000
104,48,4,28399.800000,72.000000
106,40,3,28402.200000,25.800000
105,47,1,28407.000000,80.400000
107,34,0,28412.400000,18.000000
109,25,6,28419.000000,29.400000
110,13,5,28425.000000,94.800000
106,41,3,28428.000000,9.600000
111,9,0,28430.400000,21.600000
106,42,3,28437.600000,21.000000
112,13,2,28438.200000,94.800000
107,35,6,28448.400000,18.000000
109,26,0,28452.000000,31.200000
106,43,3,28458.600000,10.800000
107,36,6,28466.400000,21.000000
106,44,3,28469.400000,82.800000
104,49,4,28471.800000,6.000000
104,50,4,28477.800000,3.600000
104,51,4,28481.400000,3.600000
108,29,0,28483.200000,14.400000
104,52,4,28485.000000,37.800000
105,48,6,28487.400000,72.000000
107,37,1,28487.400000,57.600000
109,14,0,28497.600000,14.400000
109,17,0,28512.000000,12.000000
108,30,5,28519.800000,25.200000
104,53,4,28522.800000,10.800000
109,18,0,28524.000000,21.000000
110,4,2,28533.000000,91.200000
104,54,4,28533.600000,51.000000
107,38,5,28545.000000,22.800000
109,19,1,28545.000000,18.600000
111,2,0,28545.000000,16.800000
106,45,3,28552.200000,100.800000
105,49,6,28559.400000,6.000000
111,24,0,28561.800000,14.400000
109,20,1,28563.600000,8.400000
105,50,6,28565.400000,3.600000
107,39,5,28567.800000,7.200000
105,51,6,28569.000000,3.600000
108,31,1,28572.000000,15.000000
109,21,6,28572.600000,18.000000
107,40,5,28575.000000,25.800000
111,3,0,28576.200000,42.600000
105,52,4,28584.600000,37.800000
108,32,1,28587.000000,30.000000
104,55,6,28590.600000,66.000000
107,41,5,28600.800000,9.600000
107,42,5,28610.400000,21.000000
109,27,1,28617.000000,60.000000
108,33,0,28618.800000,25.200000
105,53,4,28622.400000,10.800000
110,27,2,28624.200000,60.000000
107,43,5,28631.400000,10.800000
105,54,4,28633.200000,51.000000
107,44,5,28642.200000,82.800000
108,34,0,28644.000000,18.000000
111,25,3,28653.000000,29.400000
112,1,6,28656.600000,15.600000
113,11,0,28662.000000,31.200000
112,7,6,28672.200000,16.800000
106,46,1,28677.000000,97.800000
108,35,3,28682.400000,18.000000
105,55,4,28684.200000,66.000000
109,28,2,28684.200000,43.800000
110,5,6,28689.000000,87.600000
111,26,0,28693.200000,31.200000
108,36,3,28700.400000,21.000000
108,37,3,28721.400000,57.600000
111,17,0,28724.400000,12.000000
107,45,5,28725.000000,100.800000
109,22,2,28728.000000,18.000000
111,13,0,28736.400000,94.800000
109,23,2,28746.000000,18.000000
112,8,4,28750.200000,35.400000
109,29,2,28764.000000,14.400000
106,47,1,28774.800000,80.400000
110,6,6,28776.600000,55.200000
109,30,2,28778.400000,25.200000
113,12,3,28779.000000,30.600000
112,16,4,28785.600000,18.000000
108,38,4,28803.600000,22.800000
109,15,2,28803.600000,6.000000
112,2,3,28809.600000,16.800000
113,16,2,28809.600000,18.000000
114,11,5,28825.800000,31.200000
107,46,3,28826.400000,97.800000
108,39,4,28826.400000,7.200000
112,24,2,28827.600000,14.400000
109,31,0,28831.200000,15.000000
110,10,6,28831.800000,36.600000
108,40,4,28833.600000,25.800000
111,18,2,28842.000000,21.000000
109,32,0,28846.200000,30.000000
106,48,1,28855.200000,72.000000
112,3,5,28857.000000,42.600000
108,41,4,28859.400000,9.600000
111,19,2,28863.000000,18.600000
110,14,6,28868.400000,14.400000
108,42,4,28869.000000,21.000000
113,13,0,28876.200000,94.800000
109,33,2,28881.600000,25.200000
110,15,6,28882.800000,6.000000
111,14,6,28888.800000,14.400000
108,43,4,28890.000000,10.800000
110,19,5,28899.600000,18.600000
108,44,4,28900.800000,82.800000
111,20,6,28903.200000,8.400000
109,34,2,28906.800000,18.000000
111,21,6,28911.600000,18.000000
110,20,5,28918.200000,8.400000
107,47,3,28924.200000,80.400000
109,35,2,28924.800000,18.000000
110,28,5,28926.600000,43.800000
106,49,1,28927.200000,6.000000
111,22,6,28929.600000,18.000000
106,50,1,28933.200000,3.600000
106,51,1,28936.800000,3.600000
106,52,1,28940.400000,37.800000
109,36,2,28942.800000,21.000000
111,23,6,28947.600000,18.000000
109,37,2,28963.800000,57.600000
111,15,6,28965.600000,6.000000
110,21,5,28970.400000,18.000000
112,4,0,28971.000000,91.200000
111,4,6,28971.600000,91.200000
106,53,1,28978.200000,10.800000
108,45,4,28983.600000,100.800000
110,22,5,28988.400000,18.000000
106,54,1,28989.000000,51.000000
107,48,3,29004.600000,72.000000
110,23,5,29006.400000,18.000000
113,1,2,29021.400000,15.600000
110,29,5,29024.400000,14.400000
113,7,2,29037.000000,16.800000
114,12,5,29038.800000,30.600000
106,55,1,29040.000000,66.000000
113,8,2,29053.800000,35.400000
109,38,0,29062.200000,22.800000
110,30,6,29062.800000,25.200000
112,25,5,29069.400000,29.400000
107,49,3,29076.600000,6.000000
107,50,3,29082.600000,3.600000
111,5,4,29084.400000,87.600000
108,46,0,29085.000000,97.800000
107,51,3,29086.200000,3.600000
109,39,6,29088.000000,7.200000
110,31,2,29089.200000,15.000000
107,52,3,29089.800000,37.800000
109,40,6,29095.200000,25.800000
112,5,5,29098.800000,87.600000
110,32,2,29104.200000,30.000000
113,9,1,29106.000000,21.600000
109,41,6,29121.000000,9.600000
107,53,3,29127.600000,10.800000
113,2,1,29127.600000,16.800000
109,42,6,29130.600000,21.000000
110,33,2,29134.200000,25.200000
107,54,3,29138.400000,51.000000
113,24,1,29144.400000,14.400000
109,43,6,29151.600000,10.800000
113,25,1,29158.800000,29.400000
110,34,2,29159.400000,18.000000
109,44,6,29162.400000,82.800000
111,27,4,29172.000000,60.000000
114,1,2,29177.400000,15.600000
108,47,0,29182.800000,80.400000
112,6,5,29186.400000,55.200000
110,35,1,29188.200000,18.000000
107,55,3,29189.400000,66.000000
113,14,2,29193.000000,14.400000
110,36,1,29206.200000,21.000000
113,17,2,29207.400000,12.000000
113,18,2,29219.400000,21.000000
110,37,1,29227.200000,57.600000
111,28,4,29232.000000,43.800000
113,15,2,29240.400000,6.000000
112,26,5,29241.600000,31.200000
114,13,6,29245.200000,94.800000
115,16,2,29246.400000,18.000000
109,45,3,29255.400000,100.800000
108,48,0,29263.200000,72.000000
115,1,2,29264.400000,15.600000
112,9,5,29272.800000,21.600000
111,29,4,29275.800000,14.400000
115,7,2,29280.000000,16.800000
110,38,1,29284.800000,22.800000
116,16,4,29290.200000,18.000000
111,6,5,29294.400000,55.200000
112,10,2,29296.800000,36.600000
110,39,1,29307.600000,7.200000
115,8,4,29308.200000,35.400000
110,40,1,29314.800000,25.800000
112,27,2,29333.400000,60.000000
108,49,0,29335.200000,6.000000
114,16,6,29340.000000,18.000000
110,41,1,29340.600000,9.600000
108,50,0,29341.200000,3.600000
113,3,4,29343.600000,42.600000
108,51,0,29344.800000,3.600000
108,52,0,29348.400000,37.800000
111,10,5,29349.600000,36.600000
110,42,1,29350.200000,21.000000
109,46,3,29356.200000,97.800000
114,7,6,29358.000000,16.800000
110,43,1,29371.200000,10.800000
114,8,6,29374.800000,35.400000
110,44,1,29382.000000,82.800000
108,53,4,29386.200000,10.800000
113,26,5,29386.200000,31.200000
115,11,0,29386.200000,31.200000
111,30,2,29393.400000,25.200000
108,54,4,29397.000000,51.000000
112,14,6,29410.200000,14.400000
113,19,5,29417.400000,18.600000
114,9,0,29417.400000,21.600000
111,31,2,29418.600000,15.000000
112,17,6,29424.600000,12.000000
111,32,2,29433.600000,30.000000
113,20,5,29436.000000,8.400000
112,18,6,29436.600000,21.000000
114,2,0,29439.000000,16.800000
113,21,5,29444.400000,18.000000
108,55,4,29448.000000,66.000000
109,47,3,29454.000000,80.400000
114,24,0,29455.800000,14.400000
112,28,6,29457.600000,43.800000
113,22,5,29462.400000,18.000000
111,33,2,29463.600000,25.200000
115,12,1,29464.800000,30.600000
114,25,0,29470.200000,29.400000
113,4,5,29480.400000,91.200000
110,45,2,29488.800000,100.800000
111,34,1,29495.400000,18.000000
114,14,0,29499.600000,14.400000
112,29,6,29501.400000,14.400000
115,13,1,29513.400000,94.800000
114,3,4,29514.000000,42.600000
116,1,0,29514.000000,15.600000
111,35,6,29515.800000,18.000000
112,15,0,29529.600000,6.000000
111,36,6,29533.800000,21.000000
109,48,3,29534.400000,72.000000
116,7,0,29535.600000,16.800000
116,8,0,29552.400000,35.400000
111,37,6,29554.800000,57.600000
112,19,4,29556.600000,18.600000
113,27,5,29571.600000,60.000000
112,20,4,29575.200000,8.400000
112,21,4,29583.600000,18.000000
114,17,0,29587.800000,12.000000
116,11,2,29589.600000,31.200000
114,18,0,29599.800000,21.000000
112,22,4,29601.600000,18.000000
109,49,3,29606.400000,6.000000
110,46,1,29608.200000,97.800000
109,50,3,29612.400000,3.600000
115,9,6,29612.400000,21.600000
109,51,3,29616.000000,3.600000
109,52,3,29619.600000,37.800000
112,23,4,29619.600000,18.000000
114,26,0,29620.800000,31.200000
116,12,2,29620.800000,30.600000
111,38,5,29631.600000,22.800000
113,5,6,29634.000000,87.600000
115,2,4,29637.600000,16.800000
116,9,2,29651.400000,21.600000
114,19,0,29652.000000,18.600000
111,39,4,29654.400000,7.200000
112,30,5,29654.400000,25.200000
109,53,3,29657.400000,10.800000
111,40,4,29661.600000,25.800000
109,54,3,29668.200000,51.000000
114,20,0,29670.600000,8.400000
115,3,2,29673.000000,42.600000
114,21,0,29679.000000,18.000000
112,31,5,29679.600000,15.000000
111,41,4,29687.400000,9.600000
112,32,5,29694.600000,30.000000
111,42,4,29697.000000,21.000000
114,22,0,29697.000000,18.000000
110,47,1,29706.000000,80.400000
114,4,0,29715.000000,91.200000
115,24,2,29715.600000,14.400000
111,43,4,29718.000000,10.800000
109,55,3,29719.200000,66.000000
113,6,6,29721.600000,55.200000
116,13,5,29724.600000,94.800000
111,44,4,29728.800000,82.800000
115,25,2,29730.000000,29.400000
115,14,2,29759.400000,14.400000
115,17,2,29773.800000,12.000000
112,33,6,29776.800000,25.200000
113,10,3,29785.200000,36.600000
115,26,2,29785.800000,31.200000
110,48,1,29786.400000,72.000000
112,34,6,29802.000000,18.000000
114,5,0,29806.200000,87.600000
117,16,4,29811.600000,18.000000
111,45,2,29817.000000,100.800000
115,4,5,29819.400000,91.200000
116,2,6,29820.000000,16.800000
113,28,3,29821.800000,43.800000
112,35,4,29829.600000,18.000000
116,14,6,29836.800000,14.400000
112,36,4,29847.600000,21.000000
116,24,6,29851.200000,14.400000
110,49,1,29858.400000,6.000000
110,50,1,29864.400000,3.600000
113,23,3,29865.600000,18.000000
116,3,6,29865.600000,42.600000
110,51,1,29868.000000,3.600000
112,37,4,29868.600000,57.600000
110,52,1,29871.600000,37.800000
113,29,3,29883.600000,14.400000
114,27,0,29893.800000,60.000000
117,11,3,29898.000000,31.200000
116,25,6,29908.200000,29.400000
110,53,1,29909.400000,10.800000
113,30,5,29910.600000,25.200000
115,5,2,29917.800000,87.600000
110,54,1,29920.200000,51.000000
118,11,4,29926.200000,31.200000
117,12,3,29929.200000,30.600000
111,46,5,29935.800000,97.800000
116,26,6,29937.600000,31.200000
112,38,0,29953.800000,22.800000
114,6,4,29957.400000,55.200000
117,1,3,29959.800000,15.600000
116,17,6,29968.800000,12.000000
110,55,1,29971.200000,66.000000
117,7,3,29975.400000,16.800000
112,39,0,29976.600000,7.200000
113,31,6,29980.800000,15.000000
112,40,0,29983.800000,25.800000
116,18,3,29992.200000,21.000000
113,32,6,29995.800000,30.000000
115,6,2,30005.400000,55.200000
112,41,0,30009.600000,9.600000
114,10,4,30012.600000,36.600000
116,19,3,30013.200000,18.600000
112,42,0,30019.200000,21.000000
117,13,6,30025.800000,94.800000
113,33,3,30031.800000,25.200000
116,4,5,30033.600000,91.200000
111,47,1,30037.200000,80.400000
112,43,0,30040.200000,10.800000
114,23,4,30049.200000,18.000000
112,44,0,30051.000000,82.800000
113,34,3,30057.000000,18.000000
115,10,2,30060.600000,36.600000
114,15,4,30067.200000,6.000000
118,12,4,30073.200000,30.600000
113,35,3,30075.000000,18.000000
113,36,3,30093.000000,21.000000
115,18,2,30097.200000,21.000000
118,16,4,30103.800000,18.000000
113,37,3,30114.000000,57.600000
111,48,1,30117.600000,72.000000
115,19,2,30118.200000,18.600000
114,28,6,30120.600000,43.800000
117,8,4,30121.800000,35.400000
116,5,5,30124.800000,87.600000
118,13,0,30133.800000,94.800000
112,45,2,30136.800000,100.800000
115,20,4,30157.200000,8.400000
114,29,6,30164.400000,14.400000
115,27,4,30165.600000,60.000000
117,2,3,30171.600000,16.800000
119,16,6,30178.800000,18.000000
117,14,3,30188.400000,14.400000
111,49,1,30189.600000,6.000000
111,50,1,30195.600000,3.600000
119,11,6,30196.800000,31.200000
111,51,1,30199.200000,3.600000
111,52,3,30202.800000,37.800000
117,24,1,30202.800000,14.400000
116,6,5,30212.400000,55.200000
117,25,1,30217.200000,29.400000
113,38,4,30225.600000,22.800000
115,21,6,30228.000000,18.000000
114,30,0,30228.600000,25.200000
118,1,2,30237.600000,15.600000
111,53,3,30240.600000,10.800000
115,22,6,30246.000000,18.000000
117,3,1,30246.600000,42.600000
112,46,4,30248.400000,97.800000
111,54,3,30251.400000,51.000000
113,39,2,30253.200000,7.200000
114,31,0,30253.800000,15.000000
113,40,2,30260.400000,25.800000
115,23,6,30264.000000,18.000000
116,10,5,30267.600000,36.600000
114,32,0,30268.800000,30.000000
115,15,6,30282.000000,6.000000
113,41,2,30286.200000,9.600000
118,7,6,30288.000000,16.800000
117,26,1,30289.200000,31.200000
113,42,2,30295.800000,21.000000
114,33,0,30298.800000,25.200000
111,55,3,30302.400000,66.000000
115,28,5,30304.200000,43.800000
116,20,6,30304.800000,8.400000
116,15,6,30313.200000,6.000000
113,43,2,30316.800000,10.800000
118,8,6,30319.200000,35.400000
116,21,1,30320.400000,18.000000
114,34,0,30324.000000,18.000000
113,44,2,30327.600000,82.800000
116,22,1,30338.400000,18.000000
114,35,0,30342.000000,18.000000
112,47,4,30346.200000,80.400000
117,4,5,30348.000000,91.200000
118,9,6,30354.600000,21.600000
116,27,1,30356.400000,60.000000
114,36,0,30360.000000,21.000000
115,29,3,30368.400000,14.400000
118,2,6,30376.200000,16.800000
114,37,0,30381.000000,57.600000
119,12,3,30382.800000,30.600000
118,3,6,30393.000000,42.600000
113,45,2,30410.400000,100.800000
119,1,3,30413.400000,15.600000
115,30,1,30416.400000,25.200000
112,48,4,30426.600000,72.000000
116,23,3,30429.000000,18.000000
118,24,6,30435.600000,14.400000
119,7,0,30438.600000,16.800000
114,38,5,30439.200000,22.800000
115,31,1,30441.600000,15.000000
117,5,3,30447.000000,87.600000
118,25,6,30450.000000,29.400000
119,8,0,30455.400000,35.400000
115,32,1,30456.600000,30.000000
114,39,5,30462.000000,7.200000
114,40,5,30469.200000,25.800000
116,28,6,30479.400000,43.800000
118,4,1,30486.600000,91.200000
119,2,0,30490.800000,16.800000
114,41,5,30495.000000,9.600000
112,49,4,30498.600000,6.000000
112,50,4,30504.600000,3.600000
114,42,5,30504.600000,21.000000
115,33,0,30507.600000,25.200000
112,51,4,30508.200000,3.600000
119,3,2,30511.200000,42.600000
112,52,4,30511.800000,37.800000
113,46,6,30523.200000,97.800000
114,43,5,30525.600000,10.800000
115,34,0,30532.800000,18.000000
116,29,3,30534.600000,14.400000
114,44,5,30536.400000,82.800000
117,6,3,30549.000000,55.200000
112,53,4,30549.600000,10.800000
115,35,0,30550.800000,18.000000
119,9,2,30553.800000,21.600000
112,54,4,30560.400000,51.000000
115,36,0,30568.800000,21.000000
119,24,2,30575.400000,14.400000
116,30,1,30577.800000,25.200000
115,37,0,30589.800000,57.600000
118,5,2,30589.800000,87.600000
116,31,1,30603.000000,15.000000
117,9,3,30604.200000,21.600000
112,55,4,30611.400000,66.000000
116,32,1,30618.000000,30.000000
119,25,5,30619.200000,29.400000
113,47,3,30625.800000,80.400000
117,27,6,30625.800000,60.000000
115,38,1,30648.000000,22.800000
119,17,5,30648.600000,12.000000
119,18,5,30660.600000,21.000000
115,39,1,30670.800000,7.200000
114,45,4,30677.400000,100.800000
116,33,0,30677.400000,25.200000
118,14,2,30677.400000,14.400000
115,40,1,30678.000000,25.800000
119,13,5,30681.600000,94.800000
117,28,6,30685.800000,43.800000
118,17,2,30691.800000,12.000000
116,34,0,30702.600000,18.000000
115,41,1,30703.800000,9.600000
118,6,2,30703.800000,55.200000
113,48,3,30706.200000,72.000000
